org_id	remap_id
儿童互动游戏,儿童节礼物,益智启蒙	608
个性化配饰	609
家庭健康,家庭自测血糖,监测血糖	610
家用电锅,家用电饭煲,快速煮饭	611
提亮肤色和抗皱紧致	612
保暖潮流,给孩子买一件时尚又保暖的外套,追求潮流保暖	613
提升紧致度和补水保湿,补水紧致	614
招财纳福,本命年祈福,祈福	615
享受美食时光,口味尝试,美味诱惑	616
了解自然科学知识,学习知识	617
儿童互动游戏,益智启蒙,运动启蒙	618
时尚单肩包	619
平衡水油,补水美白	620
为华为手机充电,便捷连接,兼容性	621
补充营养送礼,送礼健康养生	622
绿化环境	623
润肺止咳,调理身体	624
洗衣需求	625
男女通用	626
为婴儿补充营养,为孩子准备营养丰富的早餐,为孩子提供营养丰富的餐点,宝宝营养,宝宝零食	627
购买时尚保暖针织衫,高品质保暖	628
清洁整理,清洁衣物	629
儿童创意手工制作,学生文具用品	630
儿童创意手工制作,儿童绘画工具,学习绘画,绘画创作	631
享受美味点心,早餐,早餐能量,早餐零食,网红零食,美味方便,解馋小吃,解馋早餐	632
为婴儿补充营养,为孩子提供营养丰富的餐点,宝宝营养,宝宝辅食,锻炼咀嚼能力	633
健脾利湿,润肺止咳,调理身体	634
下午茶充饥,早餐,早餐能量,早餐零食	635
学习绘画,文具用品,绘画创作	636
儿童趣味,动手能力培养,提高孩子的认知能力,益智娱乐,锻炼孩子手眼协调能力	637
儿童趣味,婴儿益智早教,手眼协调能力,提高孩子的认知能力,认知能力,锻炼孩子手眼协调能力	638
婴儿益智早教,手眼协调能力,提高孩子的认知能力,认知能力,锻炼孩子手眼协调能力	639
为孩子提供营养丰富的餐点,宝宝营养,宝宝辅食	640
为婴儿更换纸尿裤,为宝宝更换更舒适,拉拉裤,舒适成长	641
了解历史,了解历史文化,提升文化素养	642
控油保湿,男士护肤	643
泡茶品茗	644
去细纹,面部护理	645
家庭日常消耗,日常生活用品,自用品	646
一人食烹饪	647
定妆补妆,打造自然清透妆容	648
养护植物,家庭园艺,绿植养护,装饰庭院	649
商务宴请,宴请,搭配礼物	650
为家中鱼缸升级过滤,养鱼,养鱼工具升级,更换鱼缸过滤系统,清理鱼缸,高效过滤	651
防晒搭配	652
化妆品收纳	653
提升运动体验,运动装备升级	654
园艺爱好,室内绿化装饰,绿化环境,绿植养护	655
保持清洁,卫生间,卫生间深度清洁,去除异味,去除马桶异味,改善个人卫生,深度清洁马桶,马桶异味,马桶污渍	656
保护孩子,护理用品	657
提升紧致度,提升肌肤弹性,补水美白	658
保湿修复敏感肌肤,补水美白	659
DIY手工艺品制作	660
搬家打包,搬家收纳,整理搬家,晾晒衣物,衣物分类,衣物收纳	661
改善头发损伤,滋养修护	662
厨房卫生整理,改善家庭卫生环境	663
家居烹饪,提升烹饪体验,炖汤	664
学习能力,应试技巧,提升学科能力,提高语文素养,语文能力	665
升级咖啡制作工具,升级咖啡设备,家用咖啡制作	666
享受美味点心,办公室零食,寻找童年的味道	667
煎炒美食	668
改善气色,滋补养颜,滋阴养颜,调理身体	669
下午茶时光享受美味,下午茶零食,享受美味点心,办公室零食,寻找童年的味道,甜品爱好者,网红休闲零食,网红小吃,美味诱惑,解馋小吃	670
品味茶文化,茶道雅趣	671
提高语文素养,语文能力	672
享受咖啡时光,享受浓郁口感,制作意式咖啡,品味不同风味的咖啡,喜欢尝试不同口味的咖啡,喜欢浓郁口感,喝咖啡	673
保护腰椎健康,办公休息,改善办公环境,舒适办公	674
办公室零食,口味偏好,喜欢奥利奥品牌,美味诱惑	675
清洁工具	676
儿童健康饮食	677
健康,夏季舒适透气短袜,夏日必备,夏日舒适,舒适度健康,适合夏季穿着	678
本命年庆祝,结婚	679
改善水流,改善水流体验	680
启蒙教育,益智游戏,逻辑思维能力	681
舒适的裤子	682
控油去屑,控油蓬松,清洁控油,清爽洁净	683
户外运动爱好者，可能喜欢骑行,运动出行搭配,运动装备升级	684
为家中宠物猫咪,猫咪用品	685
屏幕覆盖	686
日常书写	687
品尝不同口味的鸭肉零食,夜间解馋,开胃解馋,解馋营养补充	688
完成作业任务	689
去除车内异味	690
儿童DIY,儿童创意绘画,儿童趣味	691
修饰肤色,化妆护肤,均匀肤色,底妆搭配,洁面护肤	692
提高运行速度	693
为孩子准备上学用品,启蒙认知,提高孩子的学习兴趣,提高孩子的认知能力	694
儿童滑雪装备,滑雪爱好者,滑雪爱好者购买装备,滑雪装备,滑雪装备升级,滑雪装备搭配,滑雪运动	695
生长环境,观赏价值	696
儿童益智娱乐,寓教于乐,提高认知能力,益智启蒙,益智成长,益智教育	697
儿童英语启蒙教育,启蒙教育,启蒙认知,培养良好习惯,幼儿英语学习,提高孩子的学习兴趣,语言能力	698
为刚出生的宝宝准备舒适的睡眠环境,宝宝舒适成长	699
为爱车提供舒适驾驶环境,舒适驾驶	700
改善家庭用水质量,更换滤芯	701
保护关节,关节健康,改善关节健康,缓解关节疼痛,补充关节营养	702
家居煮茶,家居茶艺	703
本命年搭配饰品	704
健康养身,家庭健康,调理身体	705
品尝不同口味的海鲜零食	706
照顾宠物卫生,猫咪健康	707
运动休闲,适合运动	708
保湿紧致,修复敏感肌肤,收缩毛孔,滋润修复	709
为刚出生的宝宝准备舒适的睡眠环境,为宝宝保暖	710
庆祝宝宝满月或百天	711
整理内衣,整理出行必备物品	712
修复敏感肌肤,抗初老,收缩毛孔	713
治疗感冒,缓解感冒症状,补肾益气	714
修复,修复敏感肌肤,抗初老,抗衰老修复紧致,滋润修复,补水抗初老	715
儿童DIY,儿童创意启蒙,儿童创意手工制作,儿童创意绘画,女孩DIY	716
迎接新的一年	717
床上用品搭配,改善睡眠环境	718
温暖身体,驱寒养生	719
提神醒脑,解渴提神	720
个性化定制,保护杯子	721
去除污渍,去除污渍杀菌,去除油污,去除衣物污渍,清洁衣物	722
为宠物提供清洁饮用水,为爱宠提供舒适健康的饮用水,宠物健康	723
提升空间品质,舒适的生活环境,追求简约风格	724
家庭主食,家庭厨房健康,家庭厨房补给,家庭日常需求,家庭烹饪调料补充,改善口味,烹饪调料	725
寓教于乐,扮演小厨师,模拟烹饪,益智成长	726
家中备粮,家中常备,家庭主食,改善口味,改善饮食结构	727
室内绿化,室内绿化观赏,室内装饰观赏	728
厨房调料补充,增加营养,家中备粮,家中常备,家庭主食,家庭主食采购,家庭日常需求,提升烹饪口感,改善口味,烹饪调料	729
为婴儿更换尿布,为婴儿更换纸尿裤,为婴儿清洁舒适,为宝宝更换更舒适的纸尿裤,婴幼儿肌肤护理,清洁宝宝用品	730
送礼自饮或收藏	731
修复受损发丝,提升光泽度和柔顺度	732
为宝宝更换更舒适的成长裤,为宝宝更换更舒适的纸尿裤,安全的尿不湿产品,安全的成长裤,成长裤	733
园艺爱好,室内绿化,室内绿化装饰,室内绿化观赏,室内装饰观赏,家庭园艺,打造美丽花园,种植爱好,绿化环境,装饰家园	734
舒适的生活环境	735
修复受损发质,柔顺度,滋养修护	736
为孩子选购室内家居拖鞋,防滑的室内家居拖鞋	737
尝试新的烹饪方式,烧烤食材	738
底妆搭配,打造完美底妆,提升肤色	739
塑造身材,女性健身锻炼	740
办公用品整理,整理学习资料,整理管理文件资料	741
园艺工具,家庭园艺	742
夜宵零食,辣味零食	743
底妆搭配,打造完美底妆	744
打造水光妆效,改善眼部肌肤	745
修饰肤色,修饰脸型,化妆美容,妆容完善,底妆搭配,打造完美底妆,打造水光妆效,提升肤色,遮瑕保湿,遮瑕修容,遮瑕粉底液搭配使用	746
保湿修复,美白保湿	747
骨骼健康	748
清理鱼缸,过滤功能	749
为家中宠物狗补充营养,喂养健康狗狗	750
改善口腔环境,清新口气	751
为家中猫咪补充营养水分,喂养猫咪,猫咪口粮补充	752
修剪指甲	753
书写工具升级,书写爱好,书法创作,提高书写体验	754
饮水工具	755
川味美食,火锅伴侣,自制火锅	756
海鲜美食,烹饪调料,烹饪食材	757
为婴儿补充营养,为孩子提供健康的饮食选择	758
保护书籍,整理学习资料	759
为婴儿补充营养,宝宝辅食,宝宝零食	760
安全的喂养工具,方便喂养	761
产后护理,孕妇保暖,孕妇舒适度,方便喂奶	762
海鲜美食,补身体	763
家常美食制作,火锅食材,补身体	764
享受咖啡时光,品味不同风味的咖啡,品味高品质咖啡	765
儿童舒适行走	766
中秋送礼,品尝地道广式腊肠,品尝地道广式风味,广式腊肠	767
游泳用品搭配,游泳锻炼	768
儿童创意绘画,学习绘画,绘画创作	769
便携式餐具,方便携带午餐	770
猫咪清洁护理,猫咪用品	771
为孩子准备上学用品,为孩子选购一款适合年龄的水杯,儿童水杯,孩子喝水,孩子喝水方便	772
品尝美味坚果,香脆口感	773
儿童教育,启蒙认知,婴儿早期教育,早期教育	774
个人卫生,清洁,清洁双手	775
为爱宠补充营养,猫咪健康,猫咪健康成长,猫咪健康成长所需营养,猫咪营养补充,猫咪营养需求	776
保湿紧致,提升肌肤紧致度,提拉紧致,补水抗衰老,面部护理	777
儿童益智启蒙教育,提高孩子的认知能力,认知能力	778
时尚性感	779
送礼健康营养,送礼营养丰富	780
年货,送礼健康零食,送礼节日庆祝或分享美味,送礼需求	781
家庭洗浴升级,改善家庭用水体验	782
方便快捷的美食体验,美味方便,美味诱惑	783
美化肌肤,美妆达人	784
化妆护肤,均匀肤色,打造完美底妆,补水美白	785
电器设备扩展	786
家居清洁便利,收纳洗漱用品,整理洗漱用品,清洁整理	787
化妆护肤,补水美白	788
孕妇健康零食,孕妇解馋,孕妇零食,补充孕期营养	789
喜欢美式高街风格	790
为婴儿清洁舒适,宝宝舒适成长	791
寻找美味	792
润肺止咳,清热解毒,滋补养颜,滋补身体,补气养阴,补肾益气,调理身体	793
中年男性时尚保暖	794
儿童创意绘画,儿童绘画工具,绘画创作	795
抗氧化,改善视力,补充大脑营养	796
办公室用品,办公用品整理,家庭办公,整理文件,整理管理文件资料	797
同步学习,学习辅导,巩固学科知识,巩固知识点,提高学习成绩	798
婚房布置,婚礼装饰,庆祝新居落成,结婚喜庆	799
同步学习,培养写作能力,学习成绩,巩固学科知识,巩固知识点,提高学习成绩,提高孩子的写作能力,提高孩子的数学能力	800
收藏模仿,收藏玩耍,男孩喜欢车类玩具	801
卧室家具搭配,实用需求,客厅收纳整理,家居实用主义	802
关节保暖	803
滋阴壮阳,补气养阴,补气养颜,补肾益气,补身体,调理身体	804
增加发型层次感	805
健康养身,滋补身体,补身体	806
户外照明,装饰庭院	807
书写体验,享受书写乐趣,提高书写体验,练习书法	808
园艺爱好,家庭园艺,种植绿植	809
升级扫地机,家居清洁工具升级,更换耗材,清洁地面,清洁家居环境,清洁设备升级	810
家庭生活用品补充,方便晾晒,衣物收纳	811
学习娱乐,收藏娱乐,逻辑思维能力	812
制作糕点,制作蛋糕,家庭烘焙,烘焙制作,烘焙美食	813
家庭整理,方便晾晒,晾晒衣物,衣物收纳	814
方便卫生,舒适卫生,舒适方便	815
儿童口腔护理,宝宝磨牙,宝宝磨牙零食,宝宝营养,磨牙零食	816
收缩毛孔,清洁保湿,清洁护肤,补水控油	817
双唇诱惑,双重魅力,口红粉底液搭配,提升气质显白,时尚口红	818
双重魅力,口红粉底液搭配	819
涮火锅,涮火锅烧烤,火锅爱好者,火锅食材	820
保护心脏,保护肝脏,保持健康,增强心脏功能,抗氧化,补充身体所需营养	821
益智教育	822
益智启蒙,给孩子一个有趣的童年	823
儿童夏日穿搭,儿童夏日舒适凉鞋,夏日炎炎	824
升级摄影设备,提高照片质量	825
修容提亮,修饰肤色,打造完美底妆,提升肤色,补水修容,遮瑕	826
修容提亮,修饰脸型,化妆美容	827
去除污渍杀菌,强力去污	828
开胃解馋,素食零食,辣味零食	829
回忆童年,怀旧,辣味零食	830
寻找口感丰富的零食,素食零食,辣味零食	831
享受咖啡时光,品味高品质咖啡,喜欢尝试不同口味的咖啡,喜欢浓郁口感,提神醒脑	832
增添生活情趣,绿植养护,装点生活	833
享受咖啡时光,享受手冲咖啡时光,制作意式咖啡,喝咖啡,提升咖啡品质,追求品质	834
儿童情绪管理	835
咳嗽症状,治疗感冒,缓解症状	836
女性塑身需求,舒适内衣	837
补充维生素C,解渴口感丰富	838
提升家居品质氛围	839
户外露营,舒适露营,露营休闲	840
厨房便利,厨房实用工具,厨房美食制作	841
动手能力,提高孩子的认知能力	842
为孩子选购婴儿用品,喝奶的工具,孩子喝水	843
场合需求,女性日常搭配需求,通勤搭配	844
养成良好坐姿	845
为孩子准备上学用品,儿童学习用品	846
徒步装备升级,徒步跑步,户外跑步	847
家居氛围营造,放松心情,送礼提升生活品质	848
升级卫生间设施,升级浴室设施,家庭洗浴升级,改善卫浴体验,改善家庭用水体验	849
定妆,底妆搭配	850
提升眼妆效果,改善眼型	851
打造自然美目,提升眼妆效果,提升眼部魅力,改善眼型	852
升级家居用电安全,升级家居用电设备,家庭用电安全	853
提升眼妆效果,提升颜值,改善眼型	854
清爽护理,滋润清洁	855
购买学步鞋	856
打造夏日清新妆容	857
学生文具用品,学生用,学生用品	858
书写体验,学习成绩,学习记录,学生作业,学生文具用品,学生用品	859
学生文具用品,文具用品,绘画工具	860
儿童成长教育启蒙,婴儿早期教育,提高认知能力,早期教育	861
婴儿早期教育,早期教育	862
动手能力,提高注意力	863
休闲,口味偏好,寻找口感丰富的零食,解馋消磨时间,解馋消遣时光,解馋营养补充,辣味零食,香辣口味,香辣美食	864
塑身修型,锻炼搭配	865
烹饪工具,烹饪需求	866
改善眼部肌肤,滋润眼周肌肤	867
增强骨骼健康,维生素D	868
味蕾享受,美味搭配	869
厨房调料升级,增加食物口感	870
制作冷萃咖啡	871
保护手机并增加个性化元素	872
复古优雅	873
为孩子清洁口腔,保护牙齿,清洁口腔	874
室内绿化,室内装饰观赏,绿化环境,绿植养护,装饰办公环境	875
保护孩子,家居安全	876
提升驾驶舒适度,车内装饰	877
室内绿化,改善办公环境,装饰办公环境	878
应对考试,提高写作技巧,提高初中语文阅读理解能力,提高语文素养	879
为婴儿暖奶,为宝宝哺乳提供便利,为新生儿准备母乳喂养用品,加热母乳,方便喂养	880
为新生儿清洁护理,婴幼儿肌肤护理	881
打造日常妆容,打造韩系妆容	882
为孩子准备营养餐,为孩子提供营养丰富的餐点,制作宝宝辅食	883
为孩子准备上学喝水工具,为孩子准备上学用品,为孩子准备上学用的保温杯,保温水杯	884
家居维修工具采购,家庭维修	885
享受手冲咖啡时光,制作冰滴咖啡,制作冷萃咖啡,制作咖啡,制作手冲咖啡,家用咖啡制作,提升咖啡品质	886
